,Area,Room,Parking,Warehouse,Elevator,Address,Price.USD.,New_address,unique.house.Address.,Dist
1138,10,2,TRUE,TRUE,TRUE,Pasdaran,256666.67,dist1,,
1139,37,3,TRUE,TRUE,TRUE,Qasr-od-Dasht,98333.33,dist10,,
1140,223,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,116666.67,dist5,,
1141,22,2,TRUE,TRUE,TRUE,Southern Program Organization,141666.67,dist5,,
1142,143,3,TRUE,TRUE,TRUE,Ajudaniye,1.00E+06,dist1,,
1143,95,3,TRUE,TRUE,TRUE,Ozgol,6.00E+05,dist1,,
1144,178,1,TRUE,TRUE,TRUE,Shahran,61666.67,dist5,,
1145,221,2,TRUE,TRUE,TRUE,Shahran,118333.33,dist5,,
1146,2,2,TRUE,TRUE,TRUE,Pardis,36666.67,other,,
1147,226,2,TRUE,TRUE,TRUE,Shahran,79333.33,dist5,,
1148,170,1,TRUE,TRUE,FALSE,Shahran,46333.33,dist5,,
1149,17,2,TRUE,TRUE,TRUE,Tajrish,273333.33,dist1,,
1150,214,2,TRUE,TRUE,TRUE,North Program Organization,97666.67,dist5,,
1151,199,1,TRUE,TRUE,TRUE,Shahran,74000,dist5,,
1152,227,2,TRUE,TRUE,TRUE,Central Janatabad,116000,dist5,,
1153,8,2,TRUE,TRUE,TRUE,Yousef Abad,190000,dist6,,
1154,98,3,TRUE,TRUE,TRUE,Zaferanieh,1200000,dist1,,
1155,235,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,90000,dist5,,
1156,195,1,TRUE,TRUE,TRUE,Southern Program Organization,72333.33,dist5,,
1157,235,2,TRUE,TRUE,TRUE,Pasdaran,223333.33,dist1,,
1158,80,3,TRUE,TRUE,TRUE,Pasdaran,330000,dist1,,
1159,226,2,TRUE,TRUE,TRUE,Central Janatabad,105000,dist5,,
1160,192,1,TRUE,TRUE,TRUE,Saadat Abad,110000,dist2,,
1161,2,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,113333.33,dist5,,
1162,2,2,TRUE,TRUE,TRUE,Northern Janatabad,170000,dist5,,
1163,23,2,TRUE,TRUE,TRUE,Garden of Saba,250000,dist7,,
1164,196,1,TRUE,TRUE,TRUE,Farmanieh,186666.67,dist1,,
1165,242,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,146666.67,dist5,,
1166,203,2,TRUE,TRUE,TRUE,Pasdaran,116666.67,dist1,,
1167,229,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,94333.33,dist5,,
1168,17,3,TRUE,TRUE,TRUE,Pasdaran,176666.67,dist1,,
1169,177,1,FALSE,FALSE,TRUE,Punak,76666.67,dist7,,
1170,161,0,FALSE,TRUE,FALSE,Ostad Moein,21666.67,dist9,,
1171,32,3,TRUE,TRUE,TRUE,Yousef Abad,266666.67,dist6,,
1172,46,3,TRUE,TRUE,FALSE,Pasdaran,266666.67,dist1,,
1173,201,2,TRUE,TRUE,TRUE,Ostad Moein,52833.33,dist9,,
1174,182,1,TRUE,TRUE,TRUE,Southern Janatabad,81000,dist5,,
1175,230,2,TRUE,TRUE,TRUE,Central Janatabad,113333.33,dist5,,
1176,7,2,TRUE,TRUE,TRUE,Southern Janatabad,130000,dist5,,
1177,232,2,TRUE,TRUE,TRUE,Qalandari,218666.67,dist1,,
1178,27,2,TRUE,TRUE,TRUE,Dezashib,375000,dist1,,
1179,214,2,TRUE,TRUE,TRUE,Tarasht,71666.67,dist2,,
1180,71,3,TRUE,TRUE,TRUE,Niavaran,566666.67,dist1,,
1181,99,3,TRUE,TRUE,TRUE,Elahieh,1088000,dist1,,
1182,239,2,TRUE,TRUE,TRUE,Feiz Garden,120000,dist5,,
1183,184,1,TRUE,TRUE,FALSE,Andisheh,16666.67,other,,
1184,242,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,107333.33,dist5,,
1185,232,2,TRUE,TRUE,TRUE,Feiz Garden,120000,dist5,,
1186,241,2,TRUE,TRUE,TRUE,Feiz Garden,126666.67,dist5,,
1187,210,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,84333.33,dist5,,
1188,52,3,TRUE,TRUE,TRUE,Shahrake Gharb,4.00E+05,dist2,,
1189,18,3,TRUE,TRUE,TRUE,Pasdaran,270000,dist1,,
1190,22,2,TRUE,TRUE,TRUE,Saadat Abad,286666.67,dist2,,
1191,219,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,80000,dist5,,
1192,219,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,103333.33,dist5,,
1193,37,2,TRUE,TRUE,TRUE,Dorous,333333.33,dist3,,
1194,12,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,131666.67,dist5,,
1195,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
1196,12,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,156666.67,dist5,,
1197,229,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,126666.67,dist5,,
1198,214,2,TRUE,TRUE,TRUE,Punak,125000,dist7,,
1199,10,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,131666.67,dist5,,
1200,12,2,TRUE,TRUE,TRUE,Central Janatabad,190000,dist5,,
1201,2,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,170000,dist5,,
1202,196,1,TRUE,TRUE,TRUE,Ostad Moein,42666.67,dist9,,
1203,42,3,TRUE,TRUE,TRUE,Shahrake Gharb,306666.67,dist2,,
1204,211,2,TRUE,TRUE,FALSE,Southern Janatabad,70433.33,dist5,,
1205,212,2,TRUE,TRUE,FALSE,Southern Janatabad,70266.67,dist5,,
1206,47,3,TRUE,TRUE,TRUE,Dezashib,410833.33,dist1,,
1207,214,2,TRUE,TRUE,FALSE,Northern Janatabad,79500,dist5,,
1208,235,2,TRUE,TRUE,TRUE,Yousef Abad,210000,dist6,,
1209,221,2,TRUE,TRUE,TRUE,Si Metri Ji,74000,dist12,,
1210,29,2,TRUE,TRUE,TRUE,Ekhtiarieh,296333.33,dist3,,
1211,201,2,TRUE,TRUE,TRUE,Ostad Moein,52833.33,dist9,,
1212,213,2,TRUE,TRUE,TRUE,Yousef Abad,130666.67,dist6,,
1213,7,3,TRUE,TRUE,TRUE,Parand,42000,other,,
1214,14,3,TRUE,TRUE,FALSE,Parand,46666.67,other,,
1215,22,2,TRUE,TRUE,TRUE,Shahrake Gharb,250000,dist2,,
1216,25,3,TRUE,TRUE,TRUE,Pardis,16666.67,other,,
1217,42,3,TRUE,TRUE,TRUE,Shahrake Gharb,333333.33,dist2,,
1218,196,1,TRUE,TRUE,TRUE,Punak,116666.67,dist7,,
1219,187,1,TRUE,TRUE,TRUE,Punak,65000,dist7,,
1220,7,2,TRUE,TRUE,TRUE,Feiz Garden,145000,dist5,,
1221,241,2,TRUE,TRUE,TRUE,Yousef Abad,166666.67,dist6,,
1222,42,3,TRUE,TRUE,TRUE,Jordan,306666.67,dist3,,
1223,192,2,TRUE,TRUE,FALSE,Central Janatabad,55000,dist5,,
1224,2,2,TRUE,TRUE,TRUE,Pardis,16666.67,other,,
1225,184,1,FALSE,TRUE,TRUE,Punak,66666.67,dist7,,
1226,232,2,TRUE,TRUE,TRUE,Ekhtiarieh,2.00E+05,dist3,,
1227,235,2,TRUE,TRUE,TRUE,Feiz Garden,131666.67,dist5,,
1228,199,2,FALSE,TRUE,FALSE,Feiz Garden,63333.33,dist5,,
1229,216,2,TRUE,TRUE,TRUE,Andisheh,29866.67,other,,
1230,211,2,TRUE,TRUE,TRUE,Southern Janatabad,86666.67,dist5,,
1231,37,3,TRUE,TRUE,TRUE,Farmanieh,383333.33,dist1,,
1232,184,1,FALSE,TRUE,TRUE,Punak,66666.67,dist7,,
1233,229,2,TRUE,TRUE,TRUE,Pardis,16666.67,other,,
1234,126,3,TRUE,TRUE,TRUE,Farmanieh,866666.67,dist1,,
1235,2,2,TRUE,TRUE,FALSE,Yousef Abad,143333.33,dist6,,
1236,90,2,TRUE,TRUE,TRUE,Niavaran,661500,dist1,,
1237,193,2,TRUE,TRUE,TRUE,Qalandari,305000,dist1,,
1238,62,3,TRUE,TRUE,TRUE,Saadat Abad,450000,dist2,,
1239,242,2,TRUE,TRUE,TRUE,Gheitarieh,231933.33,dist1,,
1240,35,3,FALSE,FALSE,FALSE,Andisheh,53333.33,other,,
1241,10,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,187200,dist5,,
1242,216,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,93333.33,dist5,,
1243,212,2,TRUE,TRUE,TRUE,Razi,41000,dist11,,
1244,216,2,TRUE,TRUE,TRUE,Southern Program Organization,105000,dist5,,
1245,221,2,TRUE,TRUE,TRUE,Southern Program Organization,122666.67,dist5,,
1246,235,2,TRUE,TRUE,TRUE,Gheitarieh,220000,dist1,,
1247,32,2,TRUE,TRUE,TRUE,Qalandari,283333.33,dist1,,
1248,210,2,TRUE,TRUE,TRUE,Azari,54666.67,dist17,,
1249,187,1,TRUE,TRUE,TRUE,Shahran,63333.33,dist5,,
1250,7,2,TRUE,TRUE,TRUE,Pardis,29666.67,other,,
1251,12,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,125000,dist5,,
1252,237,2,TRUE,TRUE,TRUE,Central Janatabad,145666.67,dist5,,
1253,79,3,TRUE,TRUE,TRUE,Pasdaran,321500,dist1,,
1254,2,2,TRUE,TRUE,TRUE,Gholhak,206666.67,dist3,,
1255,12,3,TRUE,TRUE,TRUE,Saadat Abad,173333.33,dist2,,
1256,242,2,TRUE,TRUE,TRUE,Northern Janatabad,161666.67,dist5,,
1257,3,2,TRUE,TRUE,TRUE,Saadat Abad,185000,dist2,,
1258,7,2,TRUE,TRUE,TRUE,Pardis,26666.67,other,,
1259,59,3,TRUE,TRUE,TRUE,Heravi,328333.33,dist4,,
1260,80,3,TRUE,TRUE,TRUE,Pasdaran,330000,dist1,,
1261,232,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,54000,dist17,,
1262,241,2,TRUE,TRUE,TRUE,Pardis,25333.33,other,,
1263,22,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,42400,dist22,,
1264,143,4,TRUE,TRUE,TRUE,Velenjak,1600000,dist1,,
1265,192,1,TRUE,TRUE,TRUE,Yousef Abad,108333.33,dist6,,
1266,122,5,TRUE,TRUE,TRUE,Dezashib,483333.33,dist1,,
1267,2,2,TRUE,TRUE,TRUE,Pardis,26333.33,other,,
1268,83,3,TRUE,TRUE,TRUE,Pasdaran,358333.33,dist1,,
1269,195,2,TRUE,TRUE,TRUE,Central Janatabad,116666.67,dist5,,
1270,219,2,TRUE,TRUE,TRUE,Central Janatabad,99966.67,dist5,,
1271,162,5,TRUE,TRUE,FALSE,Mirdamad,1866666.67,dist3,,
1272,95,3,TRUE,TRUE,TRUE,Southern Chitgar,166666.67,dist21,,
1273,7,2,TRUE,TRUE,TRUE,Pardis,28666.67,other,,
1274,30,3,TRUE,TRUE,TRUE,Shahrake Apadana,190000,dist5,,
1275,17,3,TRUE,TRUE,TRUE,Punak,222333.33,dist7,,
1276,157,4,TRUE,TRUE,TRUE,Elahieh,1055600,dist1,,
1277,217,2,TRUE,TRUE,FALSE,Central Janatabad,80000,dist5,,
1278,86,3,TRUE,TRUE,TRUE,Punak,380000,dist7,,
1279,199,1,TRUE,TRUE,TRUE,Shahran,62666.67,dist5,,
1280,241,2,TRUE,TRUE,TRUE,Punak,156666.67,dist7,,
1281,32,3,TRUE,TRUE,TRUE,Yousef Abad,260000,dist6,,
1282,35,3,TRUE,TRUE,TRUE,Dorous,286666.67,dist3,,
1283,45,3,TRUE,TRUE,TRUE,Northern Janatabad,146666.67,dist5,,
1284,216,2,TRUE,TRUE,TRUE,Central Janatabad,138333.33,dist5,,
1285,57,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,166666.67,dist5,,
1286,241,2,TRUE,TRUE,TRUE,Pardis,25333.33,other,,
1287,240,2,TRUE,TRUE,TRUE,Ekbatan,140000,dist5,,
1288,86,3,TRUE,TRUE,TRUE,Gheitarieh,466666.67,dist1,,
1289,49,3,TRUE,TRUE,TRUE,Heravi,303333.33,dist4,,
1290,226,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,93333.33,dist5,,
1291,216,2,TRUE,TRUE,TRUE,Ekbatan,120000,dist5,,
1292,5,2,TRUE,TRUE,TRUE,Niavaran,233333.33,dist1,,
1293,90,3,TRUE,TRUE,TRUE,Niavaran,661933.33,dist1,,
1294,239,2,TRUE,TRUE,TRUE,Saadat Abad,206666.67,dist2,,
1295,219,2,FALSE,TRUE,FALSE,Northern Janatabad,106666.67,dist5,,
1296,224,2,TRUE,TRUE,TRUE,Parand,23516.67,other,,
1297,207,2,TRUE,TRUE,TRUE,Southern Program Organization,83333.33,dist5,,
1298,229,2,TRUE,TRUE,TRUE,Niavaran,153333.33,dist1,,
1299,229,2,FALSE,TRUE,TRUE,Pardis,16666.67,other,,
1300,225,3,TRUE,TRUE,TRUE,Andisheh,51800,other,,
1301,234,2,TRUE,TRUE,TRUE,Tarasht,103333.33,dist2,,
1302,47,2,TRUE,TRUE,TRUE,Gheitarieh,4.00E+05,dist1,,
1303,204,2,TRUE,TRUE,TRUE,North Program Organization,81666.67,dist5,,
1304,29,3,TRUE,TRUE,TRUE,Garden of Saba,186266.67,dist7,,
1305,204,1,TRUE,TRUE,TRUE,Ekbatan,103333.33,dist5,,
1306,7,2,TRUE,TRUE,TRUE,Pardis,17966.67,other,,
1307,231,2,TRUE,TRUE,TRUE,Shahran,106333.33,dist5,,
1308,223,2,TRUE,TRUE,TRUE,Ostad Moein,86666.67,dist9,,
1309,199,1,TRUE,TRUE,FALSE,Punak,75000,dist7,,
1310,221,2,TRUE,TRUE,TRUE,Gholhak,163333.33,dist3,,
1311,47,3,TRUE,TRUE,TRUE,Niavaran,483333.33,dist1,,
1312,118,3,TRUE,TRUE,TRUE,Niavaran,666666.67,dist1,,
1313,88,3,TRUE,TRUE,TRUE,Kamranieh,1116333.33,dist1,,
1314,62,3,TRUE,TRUE,TRUE,Kamranieh,437333.33,dist1,,
1315,62,3,TRUE,TRUE,TRUE,Niavaran,613333.33,dist1,,
1316,8,2,TRUE,TRUE,TRUE,Pardis,26666.67,other,,
1317,214,2,FALSE,TRUE,TRUE,Shahrake Qods,20666.67,dist2,,
1318,2,2,TRUE,TRUE,TRUE,Shahrake Qods,26666.67,dist2,,
1319,190,1,TRUE,TRUE,TRUE,Ekbatan,95000,dist5,,
1320,241,2,TRUE,TRUE,TRUE,Pardis,25666.67,other,,
1321,170,1,FALSE,TRUE,FALSE,Pirouzi,26333.33,dist13,,
1322,10,2,TRUE,TRUE,TRUE,Gheitarieh,3.00E+05,dist1,,
1323,229,2,TRUE,TRUE,TRUE,Amirabad,18333.33,dist6,,
1324,116,3,TRUE,TRUE,TRUE,Zaferanieh,1439900,dist1,,
1325,22,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,58333.33,dist22,,
1326,5,2,TRUE,TRUE,TRUE,Saadat Abad,190000,dist2,,
1327,218,2,FALSE,FALSE,FALSE,Parand,15166.67,other,,
1328,226,2,TRUE,TRUE,TRUE,Gheitarieh,240000,dist1,,
1329,91,3,TRUE,TRUE,TRUE,Velenjak,650000,dist1,,
1330,44,3,TRUE,TRUE,TRUE,Amirabad,183333.33,dist6,,
1331,232,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,43833.33,dist22,,
1332,226,2,TRUE,TRUE,TRUE,Gheitarieh,243333.33,dist1,,
1333,153,4,TRUE,TRUE,TRUE,Niavaran,2683333.33,dist1,,
1334,103,4,TRUE,TRUE,TRUE,Niavaran,7.00E+05,dist1,,
1335,229,2,TRUE,TRUE,TRUE,Pardis,29666.67,other,,
1336,226,2,TRUE,TRUE,TRUE,Southern Janatabad,146666.67,dist5,,
1337,235,2,TRUE,TRUE,TRUE,Southern Janatabad,133000,dist5,,
1338,232,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,138333.33,dist5,,
1339,229,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,101666.67,dist5,,
1340,10,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,115000,dist5,,
1341,226,2,TRUE,TRUE,FALSE,Southern Janatabad,113333.33,dist5,,
1342,204,2,TRUE,TRUE,TRUE,Southern Janatabad,73333.33,dist5,,
1343,40,2,TRUE,TRUE,TRUE,Zaferanieh,575000,dist1,,
1344,218,2,TRUE,TRUE,TRUE,Parand,7000,other,,
1345,238,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,57066.67,dist17,,
1346,70,3,TRUE,TRUE,TRUE,Aqdasieh,533333.33,dist1,,
1347,2,2,TRUE,TRUE,TRUE,Niavaran,206666.67,dist1,,
1348,2,2,TRUE,TRUE,TRUE,Ajudaniye,210000,dist1,,
1349,170,1,FALSE,TRUE,FALSE,Parastar,34333.33,dist14,,
1350,142,3,FALSE,FALSE,FALSE,Lavasan,9.00E+05,other,,
1351,133,4,TRUE,TRUE,TRUE,Velenjak,1026666.67,dist1,,
1352,199,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,92000,dist5,,
1353,80,3,TRUE,TRUE,TRUE,Ajudaniye,450000,dist1,,
1354,77,2,TRUE,TRUE,FALSE,Islamshahr,93333.33,other,,
1355,224,2,TRUE,TRUE,TRUE,Central Janatabad,128633.33,dist5,,
1356,142,4,TRUE,TRUE,TRUE,Farmanieh,1233333.33,dist1,,
1357,204,2,FALSE,TRUE,FALSE,Pirouzi,46000,dist13,,
1358,109,3,TRUE,TRUE,TRUE,Aqdasieh,1166666.67,dist1,,
1359,42,3,TRUE,TRUE,TRUE,Andisheh,49466.67,other,,
1360,138,4,TRUE,TRUE,TRUE,Farmanieh,1200000,dist1,,
1361,214,2,FALSE,TRUE,TRUE,Kahrizak,28750,dist20,,
1362,35,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,266666.67,dist5,,
1363,229,2,TRUE,TRUE,TRUE,Abazar,188500,dist5,,
1364,192,2,FALSE,TRUE,TRUE,Pirouzi,50000,dist13,,
1365,12,2,TRUE,TRUE,TRUE,Pardis,17833.33,other,,
1366,51,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,288066.67,dist5,,
1367,120,3,TRUE,TRUE,TRUE,Velenjak,1428000,dist1,,
1368,232,2,TRUE,TRUE,TRUE,Punak,116666.67,dist7,,
1369,2,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,61666.67,dist17,,
1370,238,2,TRUE,TRUE,TRUE,Central Janatabad,150400,dist5,,
1371,221,2,TRUE,TRUE,TRUE,Parastar,112000,dist14,,
1372,185,2,FALSE,FALSE,FALSE,Parastar,42666.67,dist14,,
1373,16,3,TRUE,TRUE,TRUE,Saadat Abad,226666.67,dist2,,
1374,214,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000,dist5,,
1375,48,3,TRUE,TRUE,TRUE,Heravi,253333.33,dist4,,
1376,207,2,TRUE,TRUE,FALSE,Punak,76000,dist7,,
1377,227,2,TRUE,TRUE,TRUE,Amirabad,157666.67,dist6,,
1378,206,1,FALSE,TRUE,TRUE,Persian Gulf Martyrs Lake,70000,dist22,,
1379,192,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,110000,dist5,,
1380,3,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,116666.67,dist22,,
1381,241,2,TRUE,TRUE,TRUE,Hashemi,76666.67,dist10,,
1382,7,2,TRUE,TRUE,TRUE,Hakimiyeh,119000,dist4,,
1383,12,2,TRUE,TRUE,FALSE,Saadat Abad,416666.67,dist2,,
1384,214,2,TRUE,TRUE,TRUE,Punak,90000,dist7,,
1385,12,2,TRUE,TRUE,TRUE,Punak,216333.33,dist7,,
1386,51,3,TRUE,TRUE,FALSE,Mirdamad,307933.33,dist3,,
1387,7,2,TRUE,TRUE,TRUE,Railway,166666.67,dist16,,
1388,12,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,116666.67,dist22,,
1389,206,2,TRUE,TRUE,TRUE,Pirouzi,60000,dist13,,
1390,86,3,TRUE,TRUE,TRUE,Kook,433333.33,dist22,,
1391,62,2,TRUE,TRUE,TRUE,Yousef Abad,286666.67,dist6,,
1392,203,2,FALSE,TRUE,TRUE,Pirouzi,66666.67,dist13,,
1393,23,2,TRUE,TRUE,TRUE,Narmak,183333.33,dist8,,
1394,7,2,TRUE,TRUE,TRUE,Gisha,245000,dist2,,
1395,224,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,80000,dist5,,
1396,195,1,FALSE,TRUE,TRUE,Pirouzi,46000,dist13,,
1397,185,1,TRUE,TRUE,TRUE,Pirouzi,58333.33,dist13,,
1398,230,2,TRUE,TRUE,TRUE,Pirouzi,81666.67,dist13,,
1399,227,2,TRUE,FALSE,TRUE,Air force,1.00E+05,dist13,,
1400,195,1,TRUE,TRUE,TRUE,Narmak,75000,dist8,,
1401,199,1,TRUE,TRUE,FALSE,Araj,103333.33,dist1,,
1402,37,2,TRUE,TRUE,TRUE,Niavaran,495000,dist1,,
1403,113,4,TRUE,TRUE,TRUE,Mahmoudieh,566666.67,dist1,,
1404,207,2,TRUE,TRUE,TRUE,Tenant,67666.67,other,,
1405,226,1,TRUE,TRUE,TRUE,Kamranieh,236666.67,dist1,,
1406,71,3,TRUE,TRUE,TRUE,Punak,311666.67,dist7,,
1407,71,3,TRUE,TRUE,TRUE,Niavaran,466666.67,dist1,,
1408,189,5,TRUE,TRUE,FALSE,North Program Organization,2.00E+06,dist5,,
1409,154,4,TRUE,TRUE,TRUE,Niavaran,1266666.67,dist1,,
1410,22,2,TRUE,TRUE,TRUE,Saadat Abad,243333.33,dist2,,
1411,22,3,TRUE,TRUE,TRUE,Punak,222000,dist7,,
1412,241,2,TRUE,FALSE,TRUE,Tenant,77666.67,other,,
1413,52,3,TRUE,TRUE,TRUE,Pasdaran,381866.67,dist1,,
1414,42,2,TRUE,TRUE,TRUE,Pasdaran,350000,dist1,,
1415,226,2,TRUE,TRUE,TRUE,Punak,110000,dist7,,
1416,121,3,TRUE,TRUE,TRUE,Velenjak,1533333.33,dist1,,
1417,22,3,TRUE,TRUE,TRUE,Pardis,22333.33,other,,
1418,2,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,156666.67,dist5,,
1419,7,3,TRUE,TRUE,FALSE,Andisheh,113333.33,other,,
1420,214,2,TRUE,TRUE,TRUE,Punak,99333.33,dist7,,
1421,180,1,TRUE,TRUE,TRUE,Tenant,46000,other,,
1422,231,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,136666.67,dist5,,
1423,32,3,TRUE,TRUE,TRUE,Saadat Abad,350000,dist2,,
1424,42,2,TRUE,TRUE,TRUE,Pasdaran,333333.33,dist1,,
1425,2,2,TRUE,TRUE,TRUE,Punak,188333.33,dist7,,
1426,138,3,TRUE,TRUE,TRUE,Farmanieh,1233333.33,dist1,,
1427,138,4,TRUE,TRUE,TRUE,Farmanieh,1133333.33,dist1,,
1428,95,3,TRUE,TRUE,TRUE,Farmanieh,1166666.67,dist1,,
1429,95,3,TRUE,TRUE,TRUE,Aqdasieh,1160000,dist1,,
1430,172,3,TRUE,FALSE,FALSE,Damavand,128333.33,dist13,,
1431,156,1,FALSE,TRUE,FALSE,Andisheh,11833.33,other,,
1432,42,3,TRUE,TRUE,TRUE,Gheitarieh,296666.67,dist1,,
1433,52,3,TRUE,TRUE,TRUE,Sadeghieh,180000,dist2,,
1434,174,2,TRUE,FALSE,FALSE,Damavand,110000,dist13,,
1435,62,3,TRUE,TRUE,TRUE,Gheitarieh,326666.67,dist1,,
1436,163,5,TRUE,FALSE,FALSE,Andisheh,433333.33,other,,
1437,67,2,TRUE,TRUE,TRUE,Pakdasht,40000,other,,
1438,164,5,TRUE,TRUE,FALSE,Andisheh,366666.67,other,,
1439,162,5,TRUE,TRUE,FALSE,Andisheh,366666.67,other,,
1440,229,2,TRUE,TRUE,TRUE,Pardis,18333.33,other,,
1441,230,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,103333.33,dist5,,
1442,47,3,TRUE,TRUE,TRUE,Heravi,3.00E+05,dist4,,
1443,227,2,TRUE,TRUE,TRUE,Air force,97466.67,dist13,,
1444,153,3,TRUE,TRUE,FALSE,Pasdaran,33333.33,dist1,,
1445,95,3,TRUE,TRUE,TRUE,Kook,4.00E+05,dist22,,
1446,17,3,TRUE,TRUE,TRUE,Velenjak,421666.67,dist1,,
1447,232,2,TRUE,TRUE,TRUE,Gheitarieh,233333.33,dist1,,
1448,9,3,TRUE,TRUE,TRUE,Gheitarieh,214000,dist1,,
1449,225,2,TRUE,TRUE,TRUE,Pirouzi,89600,dist13,,
1450,14,2,TRUE,TRUE,TRUE,Pardis,16000,other,,
1451,16,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,123000,dist22,,
1452,22,3,TRUE,TRUE,TRUE,Pardis,21666.67,other,,
1453,15,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,126666.67,dist22,,
1454,225,2,TRUE,TRUE,TRUE,West Pars,103333.33,dist4,,
1455,171,1,FALSE,TRUE,FALSE,Shahran,52666.67,dist5,,
1456,182,1,TRUE,TRUE,FALSE,East Ferdows Boulevard,64000,dist5,,
1457,57,2,TRUE,TRUE,TRUE,Pardis,63333.33,other,,
1458,187,1,TRUE,TRUE,TRUE,Shahran,81666.67,dist5,,
1459,203,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,79333.33,dist5,,
1460,219,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,86666.67,dist5,,
1461,199,1,TRUE,TRUE,TRUE,Gheitarieh,140833.33,dist1,,
1462,15,2,TRUE,TRUE,TRUE,Rudhen,51666.67,other,,
1463,184,1,TRUE,TRUE,FALSE,Aqdasieh,116666.67,dist1,,
1464,71,3,FALSE,FALSE,FALSE,Velenjak,523333.33,dist1,,
1465,167,1,FALSE,TRUE,TRUE,Jeyhoon,35000,dist10,,
1466,62,3,FALSE,TRUE,FALSE,Pakdasht,30333.33,other,,
1467,187,1,TRUE,TRUE,TRUE,Punak,95000,dist7,,
1468,214,2,TRUE,TRUE,TRUE,Rudhen,33333.33,other,,
1469,221,2,TRUE,TRUE,FALSE,Rudhen,25000,other,,
1470,165,1,FALSE,TRUE,TRUE,Farmanieh,84333.33,dist1,,
1471,19,2,FALSE,TRUE,TRUE,Rudhen,52666.67,other,,
1472,230,2,TRUE,TRUE,TRUE,Abazar,186666.67,dist5,,
1473,16,2,TRUE,TRUE,TRUE,Abazar,223333.33,dist5,,
1474,214,2,TRUE,TRUE,TRUE,Shahrake Qods,24500,dist2,,
1475,62,3,TRUE,TRUE,TRUE,Andisheh,1.00E+05,other,,
1476,229,2,TRUE,TRUE,TRUE,Abazar,186666.67,dist5,,
1477,6,2,TRUE,TRUE,TRUE,Abazar,113333.33,dist5,,
1478,232,2,FALSE,TRUE,FALSE,Shahrake Qods,22166.67,dist2,,
1479,22,2,TRUE,TRUE,FALSE,Andisheh,60000,other,,
1480,230,2,FALSE,TRUE,TRUE,Shahrake Qods,25333.33,dist2,,
1481,216,2,TRUE,TRUE,TRUE,Abazar,1.00E+05,dist5,,
1482,226,2,TRUE,TRUE,TRUE,Southern Janatabad,120000,dist5,,
1483,210,2,FALSE,TRUE,FALSE,Northern Janatabad,86666.67,dist5,,
1484,95,3,TRUE,TRUE,TRUE,Heravi,498333.33,dist4,,
1485,6,2,TRUE,FALSE,TRUE,Air force,140000,dist13,,
1486,67,3,TRUE,TRUE,TRUE,Aqdasieh,666666.67,dist1,,
1487,223,2,TRUE,TRUE,TRUE,Abazar,126666.67,dist5,,
1488,17,2,TRUE,TRUE,TRUE,Gheitarieh,276666.67,dist1,,
